X,Y,TYPE,SPEED,DirType,Direction
-1.048736,53.139212,4,50,1,14
-1.047265,53.152387,4,5,1,2
-1.047078,53.152653,4,50,1,181
-1.048713,53.139191,4,5,1,183
-1.049394,53.036023,4,50,1,140
-1.040638,53.030278,4,5,1,181
-1.040662,53.030014,4,60,1,181
-1.027724,53.023765,4,5,1,115
-1.036673,51.425218,4,50,1,120
-1.022244,51.421749,4,5,1,109
-1.022456,51.421677,4,50,1,282
-1.0353,51.424606,4,5,1,293
-1.061406,50.83622,4,40,1,102
-1.053534,50.83436,4,5,1,107
-1.053483,50.834248,4,40,1,278
-1.059055,50.835671,4,5,1,294
-1.059803,52.586021,4,40,1,322
-1.067534,52.592435,4,5,1,322
-1.067183,52.592294,4,40,1,142
-1.059592,52.586074,4,5,1,138
-1.058672,52.940324,4,70,1,60
-1.052516,52.941608,4,5,1,81
-1.052388,52.941603,4,70,1,263
-1.057419,52.94066,4,5,1,251
-1.058145,53.042367,4,50,1,146
-1.049692,53.036221,4,5,1,140
-1.06058,53.12183,4,50,1,35
-1.048847,53.138953,4,5,1,15
-1.048818,53.138933,4,50,1,194
-1.060425,53.122043,4,5,1,205
-1.035737,51.424713,4,50,1,295
-1.063689,51.438127,4,5,1,303
-1.035718,51.424732,4,50,1,295
-1.06331,51.43764,4,5,1,294
-1.06433,53.10264,4,50,1,191
-1.069312,53.092423,4,5,1,198
-1.06683,53.05061,4,50,1,149
-1.058423,53.042586,4,5,1,147
-1.06378,51.438247,4,50,1,132
-1.037064,51.425344,4,5,1,119
-1.06244,51.43789,4,50,1,126
-1.037045,51.425352,4,5,1,120
-1.06892,53.05381,4,50,1,350
-1.070877,53.066989,4,5,1,355
-1.06942,53.09222,4,50,1,15
-1.064403,53.102502,4,5,1,10
-1.07,53.08606,4,50,1,181
-1.07072,53.06717,4,5,1,181
-1.070891,53.067291,4,50,1,359
-1.069919,53.085828,4,5,1,349
-1.070737,53.066914,4,50,1,179
-1.068692,53.053717,4,5,1,172
-1.003247,53.008353,4,50,1,321
-1.008648,53.01342,4,5,1,341
-1.00875,53.013687,4,50,1,345
-1.010724,53.017749,4,5,1,317
-1.011074,53.017954,4,50,1,313
-1.027301,53.023623,4,5,1,296
-1.027762,53.023749,4,50,1,294
-1.040727,53.030234,4,5,1,1
-1.040712,53.030517,4,50,1,359
-1.049662,53.036175,4,5,1,315
-1.049956,53.036392,4,50,1,320
-1.058161,53.042355,4,5,1,325
-1.058412,53.042567,4,50,1,324
-1.066903,53.05052,4,5,1,328
-1.071191,52.595373,4,40,1,137
-1.067425,52.592514,4,5,1,138
-1.067836,52.592658,4,40,1,322
-1.071199,52.59525,4,5,1,322
-1.07261,53.08792,4,50,1,202
-1.10214,53.06683,4,5,1,208
-1.102151,53.066585,4,50,1,33
-1.072672,53.0877,4,5,1,20
-1.07625,51.45008,4,50,1,146
-1.067811,51.440501,4,5,1,142
-1.068,51.44039,4,50,1,316
-1.076432,51.450119,4,5,1,331
-1.07638,52.598179,4,40,1,128
-1.071685,52.595709,4,5,1,134
-1.071828,52.595656,4,40,1,313
-1.076478,52.598132,4,5,1,310
-1.059513,50.835738,4,40,1,289
-1.077071,50.837632,4,5,1,275
-1.08339,50.83833,4,40,1,112
-1.061808,50.836297,4,5,1,100
-1.08456,50.83536,4,40,1,27
-1.061819,50.836278,4,5,1,103
-1.076227,51.450089,4,50,1,146
-1.06817,51.441,4,5,1,140
-1.098323,52.933036,4,70,1,66
-1.059081,52.940175,4,5,1,54
-1.057832,52.940521,4,70,1,243
-1.098783,52.932865,4,5,1,253
-0.655342,53.859252,4,60,1,60
-0.580502,53.859214,4,5,1,97
-0.580422,53.859165,4,60,1,277
-0.655051,53.859282,4,5,1,231
-0.223085,51.29414,4,40,1,14
-0.21987,51.304377,4,5,1,13
-0.219845,51.304292,4,40,1,193
-0.222941,51.294173,4,5,1,190
-0.008192,51.512873,4,30,1,181
0.002086,51.497294,4,5,1,172
0.001832,51.497362,4,30,1,344
-0.008273,51.512862,4,5,1,356
-0.201221,52.337236,4,70,1,131
-0.169425,52.322536,4,5,1,133
-0.169657,52.322475,4,70,1,313
-0.201458,52.337119,4,5,1,313
-6.33261,54.19728,4,60,1,9
-6.32894,54.20469,4,5,1,15
-6.328777,54.204594,4,60,1,203
-6.332472,54.197402,4,5,1,200
-6.32214,54.21864,4,60,1,40
-6.31808,54.22389,4,5,1,4
-6.317957,54.223843,4,60,1,181
-6.321909,54.218699,4,5,1,215
-5.903561,54.545484,4,50,1,153
-5.897333,54.537608,4,5,1,159
-5.897407,54.537694,4,50,1,343
-5.903656,54.545434,4,5,1,340
-5.895851,54.532006,4,50,1,357
-5.897269,54.537426,4,5,1,346
-5.897208,54.537373,4,50,1,166
-5.895699,54.531809,4,5,1,176
-5.88747,54.52011,4,50,1,1
-5.88742,54.520635,4,5,1,3
-5.895671,54.531543,4,50,1,177
-5.895327,54.529635,4,5,1,162
-5.83978,54.64047,4,50,1,38
-5.81731,54.64533,4,5,1,59
-5.817348,54.645133,4,50,1,231
-5.839795,54.64025,4,5,1,218
-5.804001,54.650707,4,50,1,69
-5.79372,54.65372,4,5,1,59
-5.793529,54.653826,4,50,1,237
-5.804017,54.650722,4,5,1,241
-5.804437,54.650589,4,50,1,241
-5.816979,54.645325,4,5,1,227
-5.816916,54.645528,4,50,1,45
-5.804446,54.650623,4,5,1,57
-5.780832,54.657111,4,50,1,245
-5.792235,54.65429,4,5,1,243
-5.792259,54.654381,4,50,1,57
-5.780762,54.657162,4,5,1,65
-5.77204,54.658148,4,50,1,281
-5.780402,54.657222,4,5,1,252
-5.780322,54.657257,4,50,1,68
-5.77345,54.658074,4,5,1,75
-5.748008,54.652696,4,60,1,127
-5.72417,54.646826,4,5,1,93
-5.723957,54.646705,4,60,1,269
-5.748037,54.65259,4,5,1,303
-5.705373,54.649369,4,60,1,234
-5.719288,54.646617,4,5,1,269
-5.719526,54.646787,4,60,1,90
-5.705089,54.649643,4,5,1,51
-1.10694,53.06142,4,50,1,207
-1.13067,53.03125,4,5,1,181
-1.130856,53.031119,4,50,1,351
-1.107128,53.061382,4,5,1,22
-1.12914,53.18964,4,50,1,252
-1.152567,53.1806,4,5,1,222
-1.152577,53.18063,4,50,1,42
-1.12914,53.18964,4,5,1,75
-1.141431,52.992101,4,40,1,255
-1.147679,52.98961,4,5,1,228
-1.147905,52.989645,4,40,1,37
-1.141558,52.992144,4,5,1,66
-1.14299,50.856525,4,50,1,281
-1.153089,50.85877,4,5,1,290
-1.15221,50.858752,4,50,1,114
-1.142837,50.856653,4,5,1,106
-1.142387,50.856582,4,50,1,102
-1.096675,50.844691,4,5,1,137
-1.096473,50.84421,4,50,1,311
-1.142552,50.856463,4,5,1,281
-1.15369,53.23236,4,50,1,168
-1.151468,53.21679,4,5,1,173
-1.15145,53.216945,4,50,1,348
-1.153617,53.232247,4,5,1,352
-1.1125,53.00475,4,30,1,298
-1.11508,53.005561,4,5,1,296
-1.114905,53.005535,4,30,1,114
-1.112379,53.004717,4,5,1,118
-1.11645,53.005958,4,30,1,111
-1.115282,53.005641,4,5,1,115
-1.115489,53.005694,4,30,1,296
-1.116814,53.006017,4,5,1,290
-1.12528,53.00653,4,30,1,62
-1.11688,53.006049,4,5,1,115
-1.11722,53.006151,4,30,1,292
-1.125453,53.006561,4,5,1,246
-1.137821,52.998292,4,30,1,0
-1.138137,53.000138,4,5,1,352
-1.138093,53.000142,4,30,1,171
-1.137794,52.998144,4,5,1,177
-1.138522,52.994414,4,30,1,23
-1.137818,52.998011,4,5,1,3
-1.137795,52.997883,4,30,1,181
-1.138375,52.99447,4,5,1,198
-1.13903,53.00222,4,30,1,164
-1.138133,53.000399,4,5,1,168
-1.138202,53.000397,4,30,1,351
-1.139143,53.002252,4,5,1,346
-1.13914,52.98103,4,30,1,253
-1.14414,52.98169,4,5,1,289
-1.144274,52.981711,4,30,1,106
-1.139231,52.981008,4,5,1,75
-1.139282,52.940714,4,30,1,336
-1.139965,52.943468,4,5,1,358
-1.139882,52.943397,4,30,1,181
-1.139167,52.940707,4,5,1,155
-1.13986,52.99094,4,30,1,181
-1.141059,52.98796,4,5,1,203
-1.141098,52.987975,4,30,1,26
-1.13993,52.990944,4,5,1,4
-1.143753,53.001414,4,30,1,225
-1.151494,52.996881,4,5,1,237
-1.151591,52.996839,4,30,1,60
-1.14386,53.00144,4,5,1,37
-1.147392,52.979772,4,30,1,23
-1.141307,52.987719,4,5,1,23
-1.141256,52.987707,4,30,1,204
-1.14736,52.979752,4,5,1,203
-1.14972,52.98933,4,30,1,339
-1.15314,52.99553,4,5,1,339
-1.15319,52.99567,4,30,1,159
-1.149804,52.98938,4,5,1,158
-1.151409,52.988047,4,40,1,255
-1.157177,52.987351,4,5,1,259
-1.157468,52.987367,4,40,1,82
-1.151196,52.98811,4,5,1,81
-1.152905,52.971599,4,30,1,22
-1.147577,52.9795,4,5,1,23
-1.147535,52.979494,4,30,1,201
-1.15278,52.97163,4,5,1,200
-1.15483,52.99583,4,30,1,243
-1.159774,52.994041,4,5,1,240
-1.159788,52.994065,4,30,1,60
-1.154972,52.995841,4,5,1,59
-1.156917,52.978558,4,30,1,349
-1.15936,52.98631,4,5,1,348
-1.159267,52.986246,4,30,1,173
-1.156761,52.97843,4,5,1,168
-1.16194,52.98639,4,40,1,244
-1.17311,52.98219,4,5,1,185
-1.173225,52.982292,4,40,1,359
-1.162001,52.986517,4,5,1,66
-1.162165,52.993322,4,30,1,62
-1.160173,52.993903,4,5,1,59
-1.160196,52.993919,4,30,1,240
-1.162182,52.993285,4,5,1,243
-1.162664,52.448276,4,30,1,228
-1.17103,52.44744,4,5,1,265
-1.17123,52.447432,4,30,1,79
-1.162694,52.448217,4,5,1,50
-1.168245,52.991586,4,30,1,63
-1.162574,52.993194,4,5,1,63
-1.162586,52.993168,4,30,1,244
-1.168222,52.991562,4,5,1,247
-1.16947,52.99078,4,40,1,309
-1.17904,52.996915,4,5,1,351
-1.17064,52.91061,4,30,1,231
-1.17561,52.9055,4,5,1,200
-1.175635,52.905585,4,30,1,23
-1.170751,52.910586,4,5,1,38
-1.178313,52.901875,4,30,1,22
-1.175742,52.90529,4,5,1,23
-1.175838,52.905266,4,30,1,206
-1.178265,52.901873,4,5,1,203
-1.179024,52.996957,4,40,1,173
-1.169477,52.990869,4,5,1,128
-1.179231,52.978025,4,40,1,32
-1.17316,52.981983,4,5,1,16
-1.173087,52.981916,4,40,1,181
-1.179119,52.977904,4,5,1,218
-1.18014,52.98672,4,30,1,29
-1.17106,52.9905,4,5,1,53
-1.171148,52.990465,4,30,1,231
-1.180031,52.98678,4,5,1,216
-1.18056,52.89814,4,30,1,10
-1.178486,52.90158,4,5,1,20
-1.178514,52.901587,4,30,1,201
-1.180505,52.898079,4,5,1,201
-1.18294,52.89681,4,30,1,266
-1.18872,52.89711,4,5,1,274
-1.188937,52.897128,4,30,1,97
-1.182993,52.896777,4,5,1,94
-1.183151,52.974814,4,40,1,38
-1.179515,52.977773,4,5,1,38
-1.179432,52.977687,4,40,1,218
-1.183116,52.974627,4,5,1,215
-1.18461,53.008697,4,40,1,160
-1.179097,52.997232,4,5,1,170
-1.179129,52.997192,4,40,1,352
-1.184696,53.008685,4,5,1,330
-1.187672,52.970881,4,40,1,31
-1.183508,52.974597,4,5,1,35
-1.183376,52.974408,4,40,1,215
-1.187481,52.970805,4,5,1,212
-1.186741,52.97403,4,30,1,332
-1.189677,52.976904,4,5,1,327
-1.189494,52.976781,4,30,1,142
-1.186735,52.974125,4,5,1,149
-1.18728,53.01656,4,30,1,164
-1.188555,53.013636,4,5,1,204
-1.18814,53.01317,4,30,1,124
-1.184759,53.008945,4,5,1,161
-1.18484,53.008922,4,30,1,337
-1.188309,53.013182,4,5,1,312
-1.163367,50.861453,4,50,1,293
-1.18461,50.86683,4,5,1,269
-1.180676,50.866582,4,50,1,106
-1.158868,50.86046,4,5,1,115
-1.16944,53.17044,4,50,1,59
-1.152902,53.180414,4,5,1,35
-1.152859,53.180386,4,50,1,225
-1.1693,53.17038,4,5,1,237
-1.16169,50.86078,4,50,1,296
-1.183742,50.86699,4,5,1,284
-1.190096,52.968595,4,40,1,29
-1.187954,52.970624,4,5,1,32
-1.187774,52.970546,4,40,1,212
-1.189909,52.968482,4,5,1,209
-1.190709,52.94825,4,40,1,3
-1.191825,52.953054,4,5,1,329
-1.191478,52.952985,4,40,1,150
-1.190538,52.948189,4,5,1,181
-1.19069,52.96631,4,40,1,181
-1.19081,52.96242,4,5,1,181
-1.190769,52.962204,4,40,1,181
-1.190921,52.958918,4,5,1,182
-1.190949,52.958612,4,40,1,181
-1.19097,52.95661,4,5,1,181
-1.19122,52.95661,4,40,1,0
-1.191106,52.958646,4,5,1,0
-1.191116,52.958948,4,40,1,1
-1.191037,52.962373,4,5,1,1
-1.191034,52.962596,4,40,1,1
-1.190942,52.96635,4,5,1,0
-1.19178,52.96811,4,30,1,290
-1.19728,52.97058,4,5,1,309
-1.197435,52.970679,4,30,1,124
-1.191706,52.968021,4,5,1,119
-1.192192,52.978616,4,30,1,145
-1.189776,52.976988,4,5,1,131
-1.190017,52.977114,4,30,1,317
-1.192384,52.978755,4,5,1,321
-1.194602,52.980871,4,30,1,154
-1.192444,52.978838,4,5,1,148
-1.192654,52.979003,4,30,1,324
-1.194631,52.980867,4,5,1,324
-1.19703,52.98189,4,30,1,259
-1.20514,52.98069,4,5,1,255
-1.205313,52.98075,4,30,1,68
-1.197152,52.981893,4,5,1,79
-1.19611,52.98303,4,30,1,336
-1.20019,52.98492,4,5,1,296
-1.200009,52.984909,4,30,1,122
-1.196076,52.983159,4,5,1,156
-1.205569,53.146981,4,30,1,332
-1.20375,53.15022,4,5,1,50
-1.203579,53.150272,4,30,1,230
-1.205386,53.14681,4,5,1,145
-1.20647,52.98139,4,30,1,11
-1.20378,52.98569,4,5,1,19
-1.203954,52.985656,4,30,1,195
-1.206383,52.981574,4,5,1,204
-1.203327,50.868097,4,50,1,87
-1.181079,50.866658,4,5,1,105
-1.184179,50.86706,4,50,1,284
-1.20875,50.86775,4,5,1,267
-1.20304,53.144876,4,30,1,321
-1.20534,53.146716,4,5,1,329
-1.205149,53.146573,4,30,1,149
-1.20283,53.144941,4,5,1,139
-1.21794,52.72864,4,40,1,246
-1.22419,52.72678,4,5,1,241
-1.22431,52.726731,4,40,1,60
-1.218134,52.728654,4,5,1,65
-1.22022,53.54103,4,40,1,261
-1.22933,53.54086,4,5,1,265
-1.22959,53.540852,4,40,1,78
-1.22041,53.541031,4,5,1,87
-1.220283,52.938594,4,40,1,262
-1.224069,52.937988,4,5,1,256
-1.224096,52.938078,4,40,1,82
-1.220219,52.938654,4,5,1,77
-1.188621,53.013619,4,30,1,34
-1.187284,53.016478,4,5,1,355
-1.228846,52.937701,4,40,1,88
-1.224583,52.93802,4,5,1,79
-1.22457,52.937932,4,40,1,259
-1.22882,52.937625,4,5,1,265
-1.209211,50.867741,4,50,1,264
-1.228945,50.867928,4,5,1,281
-1.23369,53.13069,4,50,1,181
-1.240239,53.125479,4,5,1,241
-1.240239,53.125548,4,50,1,68
-1.23372,53.130681,4,5,1,20
-1.23722,52.93794,4,40,1,99
-1.229328,52.937681,4,5,1,88
-1.229287,52.937615,4,40,1,268
-1.237263,52.937861,4,5,1,277
-1.241684,52.93804,4,40,1,79
-1.237626,52.938021,4,5,1,93
-1.237716,52.937947,4,40,1,281
-1.24169,52.937939,4,5,1,264
-1.24219,52.66872,4,40,1,139
-1.237993,52.666179,4,5,1,108
-1.237866,52.666131,4,40,1,284
-1.242269,52.668682,4,5,1,317
-1.23875,52.96567,4,40,1,207
-1.244707,52.957528,4,5,1,206
-1.24475,52.95744,4,40,1,23
-1.238793,52.965614,4,5,1,20
-1.24508,52.93758,4,40,1,72
-1.242134,52.937987,4,5,1,79
-1.242155,52.937911,4,40,1,256
-1.245067,52.937465,4,5,1,253
-1.24044,53.08575,4,30,1,204
-1.241248,53.084209,4,5,1,197
-1.241312,53.08421,4,30,1,13
-1.240514,53.085657,4,5,1,19
-5.895145,54.529401,4,50,1,155
-5.887395,54.520859,4,5,1,176
-5.887432,54.520917,4,50,1,358
-5.895212,54.52946,4,5,1,329
-5.887369,54.520636,4,50,1,180
-5.887394,54.520145,4,5,1,181
-5.895437,54.529724,4,50,1,338
-5.895793,54.531714,4,5,1,351
-1.24239,53.079887,4,30,1,5
-1.241463,53.083918,4,5,1,7
-1.241376,53.083904,4,30,1,192
-1.242343,53.079801,4,5,1,186
-1.242855,53.077321,4,30,1,5
-1.242458,53.079596,4,5,1,5
-1.242379,53.079534,4,30,1,185
-1.242733,53.0774,4,5,1,187
-1.242657,50.871183,4,50,1,118
-1.203774,50.868062,4,5,1,90
-1.248502,53.122289,4,50,1,38
-1.240695,53.125457,4,5,1,59
-1.240687,53.125408,4,50,1,250
-1.248481,53.122237,4,5,1,221
-1.229401,50.867996,4,50,1,278
-1.25044,50.87364,4,5,1,292
-1.251207,53.120409,4,50,1,219
-1.255961,53.115524,4,5,1,197
-1.256024,53.115526,4,50,1,22
-1.251211,53.120516,4,5,1,35
-1.258013,53.113933,4,50,1,231
-1.26514,53.11342,4,5,1,274
-1.265245,53.113524,4,50,1,91
-1.258067,53.114038,4,5,1,57
-1.261067,52.681821,4,40,1,309
-1.265099,52.683631,4,5,1,307
-1.26488,52.683636,4,50,1,133
-1.260796,52.681847,4,5,1,126
-1.261704,53.542453,4,60,1,274
-1.270587,53.54247,4,5,1,268
-1.270643,53.542494,4,60,1,90
-1.261829,53.542516,4,5,1,99
-1.270748,53.113645,4,50,1,274
-1.27714,53.113794,4,5,1,273
-1.277184,53.11382,4,50,1,90
-1.270794,53.113685,4,5,1,94
-1.27105,53.542458,4,30,1,265
-1.27797,53.54133,4,5,1,195
-1.278084,53.541209,4,30,1,16
-1.271114,53.542493,4,5,1,86
-1.286775,52.523605,4,30,1,250
-1.296496,52.519281,4,5,1,206
-1.29655,52.519245,4,30,1,23
-1.286877,52.523593,4,5,1,58
-1.28342,50.88167,4,50,1,127
-1.243019,50.871353,4,5,1,119
-1.250858,50.873783,4,50,1,293
-1.28361,50.88158,4,5,1,306
-1.29486,54.58225,4,50,1,305
-1.299809,54.585712,4,5,1,330
-1.283388,50.881685,4,50,1,127
-1.25508,50.87522,4,5,1,103
-1.25461,50.87436,4,50,1,300
-1.283622,50.881576,4,5,1,302
-1.29947,54.63886,4,50,1,181
-1.314634,54.621918,4,5,1,208
-1.308102,50.893063,4,50,1,143
-1.28369,50.881892,4,5,1,131
-1.28399,50.881778,4,50,1,309
-1.31114,50.89636,4,5,1,337
-1.30918,54.62849,4,50,1,26
-1.299786,54.638885,4,5,1,8
-1.311355,54.602844,4,50,1,134
-1.299659,54.585946,4,5,1,158
-1.314835,54.621686,4,50,1,204
-1.311679,54.603042,4,5,1,134
-1.315073,50.903526,4,50,1,158
-1.308372,50.893268,4,5,1,141
-1.311298,50.896663,4,50,1,338
-1.315366,50.903534,4,5,1,338
-1.315501,54.62101,4,50,1,24
-1.309443,54.628159,4,5,1,24
-1.315531,50.903828,4,50,1,339
-1.318797,50.914918,4,5,1,11
-1.318207,50.915712,4,50,1,198
-1.315233,50.903777,4,5,1,161
-1.318171,50.915709,4,50,1,196
-1.31436,50.90283,4,5,1,155
-1.318713,50.915209,4,50,1,13
-1.316799,50.918655,4,5,1,16
-1.315555,50.903825,4,50,1,338
-1.31908,50.91503,4,5,1,13
-1.316668,50.918928,4,50,1,16
-1.32986,50.93461,4,5,1,296
-1.31772,50.91794,4,50,1,36
-1.32986,50.93459,4,5,1,290
-1.338573,50.93546,4,50,1,90
-1.318053,50.91598,4,5,1,197
-1.33027,50.93471,4,50,1,288
-1.35806,50.93953,4,5,1,296
-1.364157,50.945485,4,50,1,153
-1.339007,50.935445,4,5,1,95
-1.358432,50.939693,4,50,1,300
-1.368079,50.948307,4,5,1,313
-1.35845,50.93969,4,50,1,300
-1.36839,50.94825,4,5,1,309
-1.368433,50.948509,4,50,1,306
-1.37319,50.94981,4,5,1,282
-1.381998,50.949038,4,50,1,70
-1.36434,50.945712,4,5,1,152
-1.373656,50.949843,4,50,1,282
-1.38747,50.94789,4,5,1,259
-1.37322,50.94956,4,50,1,291
-1.387472,50.94786,4,5,1,256
-1.392154,50.948242,4,50,1,103
-1.382403,50.948938,4,5,1,76
-1.39558,50.95903,4,50,1,235
-1.39258,50.948318,4,5,1,110
-1.387914,50.947878,4,50,1,265
-1.40033,50.95275,4,5,1,350
-1.387903,50.947857,4,50,1,264
-1.40206,50.95194,4,5,1,302
-1.40914,51.45019,4,50,1,259
-1.42046,51.448413,4,5,1,254
-1.427167,52.91539,4,50,1,284
-1.429852,52.915995,4,5,1,298
-1.429614,52.916061,4,50,1,116
-1.427091,52.91549,4,5,1,110
-1.41214,50.95606,4,50,1,124
-1.392585,50.948306,4,5,1,107
-1.427527,51.447592,4,50,1,80
-1.420665,51.448503,4,5,1,78
-1.420878,51.448327,4,50,1,254
-1.427748,51.447416,4,5,1,256
-1.420245,51.448609,4,50,1,73
-1.409018,51.450382,4,5,1,81
-1.299475,54.585698,4,50,1,156
-1.294656,54.582393,4,5,1,138
-1.300017,54.585982,4,50,1,334
-1.315726,54.620713,4,5,1,20
-1.43139,52.396675,4,40,1,19
-1.43698,52.408593,4,5,1,343
-1.436796,52.408589,4,40,1,165
-1.431049,52.396597,4,5,1,193
-1.430168,52.916126,4,50,1,298
-1.43697,52.91872,4,5,1,281
-1.430192,52.916104,4,50,1,301
-1.43642,52.91878,4,5,1,295
-1.43606,51.447,4,50,1,90
-1.427975,51.447548,4,5,1,82
-1.428174,51.447376,4,50,1,261
-1.436289,51.446833,4,5,1,265
-1.435269,52.9185,4,50,1,121
-1.43001,52.916173,4,5,1,120
-1.436519,52.432003,4,50,1,34
-1.432316,52.435869,4,5,1,35
-1.43217,52.43581,4,50,1,213
-1.436518,52.431745,4,5,1,212
-1.439354,52.42932,4,40,1,33
-1.436765,52.431768,4,5,1,31
-1.43676,52.431525,4,40,1,212
-1.439296,52.429234,4,5,1,215
-1.439909,52.389308,4,40,1,44
-1.431582,52.396398,4,5,1,29
-1.431159,52.396315,4,40,1,190
-1.439789,52.389205,4,5,1,225
-1.443652,52.425404,4,40,1,41
-1.439622,52.429074,4,5,1,32
-1.439561,52.42899,4,40,1,215
-1.443567,52.425333,4,5,1,215
-1.445674,52.424087,4,40,1,46
-1.444069,52.425114,4,5,1,41
-1.443952,52.425059,4,50,1,219
-1.445711,52.423962,4,5,1,219
-1.447998,52.402578,4,30,1,271
-1.458809,52.404052,4,5,1,309
-1.458606,52.404118,4,30,1,127
-1.448181,52.402601,4,5,1,96
-1.44892,52.42831,4,30,1,259
-1.461382,52.430094,4,5,1,301
-1.461359,52.430121,4,30,1,123
-1.449057,52.428357,4,5,1,84
-1.44959,52.422007,4,40,1,51
-1.446016,52.423889,4,5,1,49
-1.446045,52.423775,4,40,1,221
-1.449587,52.421861,4,5,1,231
-1.459304,52.417412,4,40,1,60
-1.449931,52.421835,4,5,1,50
-1.449901,52.421689,4,40,1,230
-1.459239,52.417331,4,5,1,234
-1.45428,52.92356,4,50,1,111
-1.435643,52.918634,4,5,1,112
-1.46261,54.92514,4,40,1,339
-1.468102,54.931838,4,5,1,335
-1.468347,54.932096,4,40,1,335
-1.47294,54.93692,4,5,1,335
-1.46825,52.38033,4,40,1,312
-1.47093,52.382834,4,5,1,325
-1.471126,52.383008,4,40,1,136
-1.468312,52.380325,4,5,1,130
-1.436871,52.918878,4,50,1,293
-1.45181,52.92281,4,5,1,301
-1.468328,54.932099,4,40,1,331
-1.474032,54.940376,4,5,1,355
-1.468295,54.932272,4,40,1,154
-1.462414,54.92519,4,5,1,164
-1.468396,52.433054,4,30,1,111
-1.461676,52.430293,4,5,1,121
-1.461727,52.430266,4,30,1,301
-1.468372,52.433015,4,5,1,292
-1.470183,52.414419,4,40,1,71
-1.460982,52.416762,4,5,1,57
-1.461224,52.416584,4,40,1,236
-1.470154,52.414372,4,5,1,255
-1.47158,52.40725,4,30,1,93
-1.458935,52.404273,4,5,1,120
-1.459138,52.404208,4,30,1,302
-1.471845,52.407232,4,5,1,277
-1.47181,52.38333,4,40,1,309
-1.473243,52.383936,4,5,1,306
-1.472679,54.955226,4,40,1,194
-1.47369,54.94058,4,5,1,181
-1.473721,54.940325,4,40,1,180
-1.468507,54.932513,4,5,1,152
-1.473712,54.947351,4,40,1,1
-1.473125,54.954876,4,5,1,13
-1.473195,52.383937,4,40,1,124
-1.471729,52.383305,4,5,1,127
-1.472706,54.95523,4,40,1,194
-1.47336,54.94311,4,5,1,184
-1.473135,52.435622,4,30,1,145
-1.468802,52.433156,4,5,1,115
-1.468788,52.433121,4,30,1,292
-1.473163,52.4356,4,5,1,322
-1.473301,53.479132,4,60,1,286
-1.487346,53.486087,4,5,1,302
-1.50614,53.488,4,60,1,278
-1.528267,53.484463,4,5,1,249
-1.474101,54.940591,4,40,1,354
-1.473676,54.947049,4,5,1,0
-1.47514,52.43969,4,30,1,167
-1.473374,52.435844,4,5,1,146
-1.473425,52.43582,4,30,1,327
-1.475178,52.439636,4,5,1,348
-1.47556,52.43669,4,30,1,304
-1.487216,52.436918,4,5,1,181
-1.487255,52.436973,4,30,1,3
-1.475696,52.436775,4,5,1,131
-1.476285,54.941639,4,40,1,272
-1.487239,54.943304,4,5,1,281
-1.487473,54.943412,4,40,1,94
-1.476394,54.94229,4,5,1,96
-1.477,52.43536,4,30,1,218
-1.481,52.43281,4,5,1,222
-1.481109,52.432828,4,30,1,44
-1.477074,52.435356,4,5,1,44
-1.48012,52.406164,4,30,1,272
-1.485377,52.406297,4,5,1,271
-1.485433,52.40636,4,30,1,102
-1.479955,52.406183,4,5,1,96
-1.479521,52.406164,4,30,1,93
-1.472616,52.407171,4,5,1,77
-1.4728,52.407144,4,30,1,264
-1.479677,52.406163,4,5,1,268
-1.48328,52.43136,4,30,1,47
-1.481413,52.432503,4,5,1,46
-1.481591,52.43245,4,30,1,225
-1.48331,52.43139,4,5,1,222
-1.477125,52.385836,4,40,1,146
-1.473559,52.384088,4,5,1,128
-1.473591,52.384079,4,40,1,306
-1.477289,52.385921,4,5,1,315
-1.478231,53.494989,4,50,1,238
-1.491416,53.488038,4,5,1,225
-1.491281,53.488114,4,50,1,44
-1.478471,53.495084,4,5,1,74
-1.487286,53.486119,4,60,1,115
-1.473522,53.479197,4,5,1,105
-1.491566,53.486847,4,60,1,94
-1.487676,53.486241,4,5,1,106
-1.487726,53.486197,4,60,1,301
-1.491717,53.486812,4,5,1,283
-1.48044,52.38942,4,40,1,128
-1.477365,52.386054,4,5,1,143
-1.477533,52.386162,4,40,1,328
-1.48125,52.38964,4,5,1,309
-1.484267,52.390373,4,30,1,286
-1.488247,52.391079,4,5,1,283
-1.489619,52.391483,4,30,1,108
-1.484332,52.39048,4,5,1,106
-1.4845,52.45683,4,30,1,181
-1.485115,52.454245,4,5,1,188
-1.485131,52.454379,4,30,1,4
-1.48458,52.456937,4,5,1,6
-1.487596,52.445588,4,30,1,29
-1.485162,52.454083,4,5,1,10
-1.485172,52.453966,4,30,1,188
-1.487598,52.445505,4,5,1,204
-1.491842,52.439414,4,30,1,25
-1.487833,52.445346,4,5,1,26
-1.487812,52.445281,4,30,1,208
-1.491802,52.439313,4,5,1,201
-1.49175,52.43786,4,30,1,111
-1.48728,52.436683,4,5,1,13
-1.487233,52.436623,4,30,1,187
-1.491797,52.437787,4,5,1,292
-1.49306,52.43722,4,30,1,200
-1.493643,52.436298,4,5,1,200
-1.49361,52.43669,4,30,1,20
-1.493153,52.437423,4,5,1,17
-1.49464,53.48558,4,50,1,204
-1.506421,53.470486,4,5,1,205
